Entity,Year,biomass_nox,brown_coal_nox,coal_coke_nox,diesel_oil_nox,hard_coal_nox,heavy_oil_nox,light_oil_nox,natural_gas_nox,process_nox,biomass_so2,brown_coal_so2,coal_coke_so2,diesel_oil_so2,hard_coal_so2,heavy_oil_so2,light_oil_so2,natural_gas_so2,process_so2,biomass_co,brown_coal_co,coal_coke_co,diesel_oil_co,hard_coal_co,heavy_oil_co,light_oil_co,natural_gas_co,process_co,biomass_oc,brown_coal_oc,coal_coke_oc,diesel_oil_oc,hard_coal_oc,heavy_oil_oc,light_oil_oc,natural_gas_oc,process_oc,biomass_nmvoc,brown_coal_nmvoc,coal_coke_nmvoc,diesel_oil_nmvoc,hard_coal_nmvoc,heavy_oil_nmvoc,light_oil_nmvoc,natural_gas_nmvoc,process_nmvoc,biomass_bc,brown_coal_bc,coal_coke_bc
Algeria,2006,9673.2474300815,0.0,91.9591435251352,150232.177500906,0.0,39.1861746188773,31402.3607758211,69109.8655292607,47352.074591695,3178.4103044601297,0.0,32.2,61640.0,0.0,200.0,3396.0,144.55513179274303,40839.6259289711,16390.5029405205,0.0,7984.107797608601,116787.368257661,0.0,3.3398172572430997,313034.892462878,27371.9261672862,239002.111732402,75633.5840262877,0.0,1.3086704648295,6991.21995708362,0.0,0.1353383458646,332.461063837667,0.0,13994.3461438838,3498.42043716577,0.0,971.177260311999,26429.688336060502,0.0,2.9582322100993,83067.5640966833,2304.5578375678997,623638.734929861,20222.0737919384,0.0,0.6884615597289
Algeria,2007,10299.1287402614,0.0,107.350136715281,161789.30383911298,0.0,20.0807947815442,39010.2864767565,71730.30329990119,45741.071888840605,3160.84189218099,0.0,38.4,67200.0,0.0,100.0,3735.0,153.931000631883,39863.905817490806,16279.583272327302,0.0,9108.1778722729,100403.318163965,0.0,1.7311589295108,306784.21334459103,27758.3692455472,238242.847895266,75185.35111246661,0.0,1.560650492219,7627.05531369133,0.0,0.0676691729323308,374.266906816941,0.0,13996.0891174577,3875.72949855735,0.0,1095.3758846100402,25859.3483174721,0.0,1.5108217995599,88943.3563758797,2379.74106168153,623418.918315898,20098.3865786738,0.0,0.8210224811673
Algeria,2008,10046.3192572791,0.0,106.705119156474,161284.43007468802,0.0,353.797456988075,40730.3360559054,76009.6092969101,45971.095427568696,3132.25240409979,0.0,38.4,22759.0,0.0,2950.0,3858.0,162.50591261960602,41134.3416065091,15998.3116262169,0.0,8354.72783652799,90652.0499519398,0.0,31.883678205429497,283211.587887439,29472.6965763629,217778.187462232,74605.5291788867,0.0,1.560650492219,8103.97748188743,0.0,3.1428321096513,386.659350304413,0.0,13825.4547055854,3475.2678246661103,0.0,1031.96592496518,25321.4706133255,0.0,23.3293506919495,86798.9225512449,2517.49237510619,616908.529126271,19956.1613453801,0.0,0.8210224811673
Algeria,2009,11521.2652242334,0.0,34.7409260723699,175431.626695474,0.0,178.813151284243,45501.3369327826,75126.5944550793,45007.4164203603,3120.22352951334,0.0,23.6,28139.199999999997,0.0,1300.0,4342.0,171.070533941145,40770.6678066688,15811.9135975023,0.0,3205.67554318735,83435.0404560112,0.0,23.1628942472193,255538.534943242,30876.1967896244,200161.72510579,74288.9859976344,0.0,0.9591497816762,9246.67233678933,0.0,1.4059900043881002,419.402368025521,0.0,13362.0197680735,3940.88073975792,0.0,120.735396350904,24166.1981944606,0.0,7.465218574811,84570.4150802364,2125.95421494291,582958.322964786,19867.667405697903,0.0,0.5045867332174
Algeria,2010,11188.3767925116,0.0,32.4823858060437,167376.548931972,0.0,288.964495351395,50064.711769548405,79495.9449679063,44990.9033387485,3108.08361969529,0.0,22.2,28470.6,0.0,1450.0,4668.0,174.785678822892,41173.179555929106,15708.5186556582,0.0,3132.29027014772,71596.802636603,0.0,50.8329979157269,251300.703893868,32264.196044360404,195302.745502206,74006.66761876861,0.0,0.9022510658141,9416.49527408512,0.0,3.0863660325902003,464.103713481348,0.0,12983.2637096042,3815.33298498573,0.0,124.524981556834,23102.2844060684,0.0,18.7035864491444,90553.8244697593,2238.1200256470397,560825.608262651,19793.0202883478,0.0,0.4746536219248
Algeria,2011,11703.1830584783,0.0,23.395696820662,177456.11242060098,0.0,135.659344742601,53454.9834383036,87895.2365874829,43853.532491685,3085.88592000619,0.0,16.6,30487.2,0.0,1200.0,5022.0,193.965979870013,40846.767937154,15483.1533213982,0.0,1973.19101512707,77490.47931285441,0.0,13.0731401571332,278295.50119725795,35890.0165581003,179663.398266368,73333.149680437,0.0,0.6534396631342,10110.4423095755,0.0,0.7938708477780001,468.51340826784,0.0,12581.1416310351,3727.79046188009,0.0,80.4468549105851,25091.0848051912,0.0,3.8314047731303,99656.2423800263,2432.1684590910404,549422.260687563,19684.2669014993,0.0,0.3442128098243
Algeria,2012,12263.5664779824,0.0,27.7006266632789,189449.925689375,0.0,165.455218710166,58220.083821640204,99929.6705658964,43160.132739568704,3080.9746107767,0.0,14.8,28827.0,0.0,1100.0,5528.0,214.069225040621,31834.4616743262,15427.38037346,0.0,2220.78068068444,86836.05378733731,0.0,15.5083213549368,312304.88741653605,40091.3112192762,172595.368700139,72929.6114366028,0.0,0.5650789368982,10954.4048083094,0.0,0.7093401484394001,483.486476641246,0.0,12047.9501806076,4041.9682207128903,0.0,111.903658349975,28441.2961079442,0.0,5.6179699144067,112839.61521444,2772.93752097401,526624.4841335319,19628.7523180431,0.0,0.2980530271777
Algeria,2013,12872.3676455777,0.0,24.9434223268924,194142.150885384,0.0,156.646048330784,61707.5068721715,100106.741267423,39486.1360870253,3080.38221618453,0.0,12.8,31819.199999999997,0.0,1000.0,5869.0,217.893493861707,15711.1140505798,15407.6035118887,0.0,2168.50735016698,90407.1600982597,0.0,16.290279209713002,344531.891185208,39293.9574003702,160925.769632346,72602.0472957529,0.0,0.4746648445033,11455.4019692062,0.0,0.6263203910217,485.197702510436,0.0,11578.1071268362,4535.72940758075,0.0,112.513070248802,30159.4918576212,0.0,6.0734984493123,124023.961125189,2756.39842208009,514822.62951512303,19589.6671759921,0.0,0.2506832579753
Algeria,2014,12150.3015501995,0.0,7.713348072544,203913.520176832,0.0,3281.03752366935,63234.15204571559,108596.222411182,44033.8992735484,3070.5687496273304,0.0,4.4,27946.2,0.0,5550.0,6033.0,234.250507763134,19335.5045941768,15267.5968626003,0.0,693.442550102526,97870.5036882348,0.0,781.85553690783,362717.200332345,44335.6291886477,163191.31161532202,72154.35622089061,0.0,0.1586707503396,11713.492807289,0.0,49.9875139168727,471.873904243589,0.0,11185.3122678394,4084.8938153926506,0.0,33.2392753982395,33098.997155622696,0.0,315.062334715208,131278.514857086,3241.90579707296,543266.630191388,19529.0647801709,0.0,0.0839035166627922
Algeria,2015,12119.1323916943,0.0,12.8636350599662,216494.796047641,0.0,4287.128133311309,65507.1465418371,120773.337595016,45094.8805302839,3065.68959545903,0.0,7.4,30051.2,0.0,6900.0,6347.0,260.422030149847,20572.1059501727,15199.0198832757,0.0,1137.6747642582302,103704.53068407,0.0,1029.77737788457,379645.935158824,52694.4034199344,165161.916786711,71758.7069616675,0.0,0.2598020041643,12411.3481488191,0.0,66.1461969198984,463.84327648569,0.0,11051.3284130073,4064.81739450966,0.0,54.31504234907579,35251.0323443254,0.0,415.258920398916,135278.49154047,3699.13356590011,542614.929238838,19473.766117282,0.0,0.1375505085735
Algeria,2016,12014.4662930766,0.0,0.0,208396.362745876,0.0,4079.1330729066103,64238.1076217532,119581.320929347,45485.1108911396,3059.01611091711,0.0,0.0,30035.0,0.0,6650.0,6171.0,261.489686766564,18735.4120658893,15008.442953762,0.0,0.0,99000.042376674,0.0,977.587644659593,347968.373552819,45772.8451835968,165685.333980668,70787.483531025,0.0,0.0,12081.9931119644,0.0,63.3365823240013,468.392831039738,0.0,11051.002049960402,4012.26698625734,0.0,0.0,33840.7645686196,0.0,394.374893576734,125545.977469453,3462.1497625389297,545072.161103487,19262.140336332097,0.0,0.0
Algeria,2017,11923.2304629813,0.0,23.5235094183365,199625.662580276,0.0,3846.38562290444,64095.0201326773,127014.94360718,45322.2489019317,3052.56527298756,0.0,12.0,28722.8,0.0,6400.0,6143.0,279.842875519046,17924.3883602165,14833.5439322087,0.0,2940.94902335672,123245.212025692,0.0,918.656456886514,329097.55659825297,42188.2149017679,163564.26714860002,69816.9351473485,0.0,0.4877032788184,12023.8327031113,0.0,59.9897985790855,430.410584647003,0.0,10926.531644776,3968.33759522582,0.0,138.055170693959,32725.7770920364,0.0,370.67873507220503,118063.240347885,3482.96053638343,547454.45351826,19047.4848793909,0.0,0.2565695253648
Algeria,2018,11846.9866139149,0.0,72.6334285726936,201982.785249501,0.0,3904.73682010361,65977.3308218578,138860.89123482298,45391.2661355213,3052.56527298756,0.0,32.967032967033,29378.5009913052,0.0,6546.102968525111,6283.23602119528,307.82716307095,18103.173056591997,14680.4072853141,0.0,11375.0355310735,136013.587813532,0.0,931.44724944781,316062.63112671504,39320.9648740506,164288.10085818902,69025.38654172329,0.0,1.3398441725781,12298.3165475812,0.0,61.3323972102767,404.074682697772,0.0,10857.9932183181,3926.07475672827,0.0,529.535113246672,33225.817265779595,0.0,376.00057871610096,114105.168386694,3599.3951026678797,549761.896537957,18883.1627016095,0.0,0.7048613334198
Algeria,2019,11771.5616522043,0.0,91.1552639825475,211679.067480188,0.0,4104.5548042629,70340.0596116231,143725.666195501,45448.615542156294,3052.56527298756,0.0,32.967032967033,31123.1146323977,0.0,6934.8369116989,6656.3598669635,320.795491448663,18337.0695187234,14529.0968667925,0.0,18996.8807454437,169690.748227278,0.0,978.33567144739,316632.56671534997,33690.745951668396,164991.48065817702,68243.8667981946,0.0,1.3398441725781,13028.6301250568,0.0,64.90927464961351,390.15126334309,0.0,10789.1622417201,3884.5177295352096,0.0,877.062638782646,34942.9856588133,0.0,395.036020352077,113903.729340347,3510.3828900354597,552004.136417335,18720.947111707497,0.0,0.7048613334198
American Samoa,1750,0.0578860564347439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542541674050448,0.1157721128693999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.274252808327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1987702762584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.135921982082801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608023405093,0.6632979595219,0.0,0.0
American Samoa,1751,0.0581844935165348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0545397156545449,0.116368987033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4354901998192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2101062460098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1675563127526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6112235282777001,0.6667176553795,0.0,0.0
American Samoa,1752,0.0584828654007015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548252639040452,0.1169657308014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.596692366818505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2214397392651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1991837324742995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144236514624,0.6701366041581,0.0,0.0
American Samoa,1753,0.0587811720872435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551108121535453,0.1175623441744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.757859309324697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2327707560242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2308042412477995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176237746471,0.6735548058578,0.0,0.0
American Samoa,1754,0.0590794135761613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553963604030456,0.1181588271523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.918991027338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244099296287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2624178390731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6208238978317999,0.6769722604786,0.0,0.0
American Samoa,1755,0.0593775898674548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055681908652546,0.1187551797349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0800875208584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2554253600537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2940245259502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6240240210165,0.6803889680205,0.0,0.0
American Samoa,1756,0.0596757009611235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055967456902046,0.1193514019222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.241148789885706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2667489473241997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3256243018791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6272241442012,0.6838049284836,0.0,0.0
American Samoa,1757,0.0599737468571684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0562530051515463,0.1199474937143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4021748344203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2780700580984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3572171668598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6304242673859,0.6872201418677,0.0,0.0
American Samoa,1758,0.0602717275555887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0565385534010467,0.1205434551111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.563165654461805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2893886923765003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.388803120892399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6336243905706,0.6906346081729,0.0,0.0
American Samoa,1759,0.0605696430563844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568241016505468,0.1211392861127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.7241212500102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3007048501584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4203821639767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368245137553,0.6940483273992001,0.0,0.0
American Samoa,1760,0.0608674933595559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571096499000471,0.1217349867191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8850416210658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3120185314441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4519542961129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64002463694,0.6974612995467,0.0,0.0
American Samoa,1761,0.0611796559915421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574102270047842,0.122359311983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0536945518636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3238758587323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4850435351034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6433931876607001,0.7010382721302,0.0,0.0
American Samoa,1762,0.06149173283718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577108041095211,0.1229834656742999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2223011346442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3357299274729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.518123680741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6467617383814,0.7046142617151999,0.0,0.0
American Samoa,1763,0.0618037238964706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0580113812142583,0.1236074477929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.390861369408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3475807376658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551194733025801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6501302891022,0.7081892683016,0.0,0.0
American Samoa,1764,0.0621156291694131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0583119583189954,0.1242312583387999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5593752561546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3594282893111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5842566919577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6534988398229,0.7117632918895,0.0,0.0
American Samoa,1765,0.0624274486560078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0586125354237326,0.1248548973119999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.727842794884204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3712725824087997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6173095575367995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6568673905436,0.7153363324788,0.0,0.0
American Samoa,1766,0.0627391823562543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0589131125284694,0.1254783647124999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8962639855966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3831136169589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6503533297629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602359412644,0.7189083900696,0.0,0.0
American Samoa,1767,0.0630508302701532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592136896332066,0.1261016605403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.064638828292104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3949513929613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.683388008636199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636044919851001,0.7224794646618,0.0,0.0
American Samoa,1768,0.0633623923977043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0595142667379438,0.1267247847953999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.232967322970595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4067859104161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7164135941566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6669730427059,0.7260495562554999,0.0,0.0
American Samoa,1769,0.0636738687389074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0598148438426809,0.1273477374778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4012494696319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4186171693232996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.749430086324099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6703415934266,0.7296186648506,0.0,0.0
American Samoa,1770,0.0639852592937627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601154209474181,0.1279705185875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5694852682763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4304451696828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7824374851388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6737101441473,0.7331867904472,0.0,0.0
American Samoa,1771,0.0643112440844902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0604318178997728,0.1286224881689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7456059333344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4428275241307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8169918729559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6772559870113001,0.7369221467634001,0.0,0.0
American Samoa,1772,0.0646371159984443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0607482148521277,0.1292742319968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9216656141597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4552055910159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8515342958350995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6808018298752,0.7406562096605,0.0,0.0
American Samoa,1773,0.0649628750356248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0610646118044823,0.1299257500712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.097664310751895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4675793703383997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8860647537762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6843476727391,0.7443889791384001,0.0,0.0
American Samoa,1774,0.0652885211960319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0613810087568372,0.130577042392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2736020231113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4799488620983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9205832467793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878935156031,0.7481204551972,0.0,0.0
American Samoa,1775,0.0656140544796655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616974057091921,0.1312281089592999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4494787512377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4923140662955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.955089774844501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691439358467,0.7518506378369,0.0,0.0
American Samoa,1776,0.0659394748865254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0620138026615469,0.131878949773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.625294495131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50467498293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.989584337971601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6949852013309,0.7555795270574001,0.0,0.0
American Samoa,1777,0.066264782416612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0623301996139018,0.1325295648332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8010492547914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5170316120019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0240669361608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6985310441949,0.7593071228587,0.0,0.0
American Samoa,1778,0.0665899770699248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0626465965662566,0.1331799541398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9767430302188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5293839535111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0585375694120005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7020768870588,0.7630334252409999,0.0,0.0
American Samoa,1779,0.0669150588464643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0629629935186115,0.1338301176929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1523758214133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5417320074576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0929962377252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7056227299227,0.766758434204,0.0,0.0
American Samoa,1780,0.0672400277462303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632793904709664,0.1344800554924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.3279476283748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5540757738415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1274429411004006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7091685727867001,0.770482149748,0.0,0.0
American Samoa,1781,0.06757973877138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0636124398944977,0.1351594775427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5114842024077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5669795118161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.163452309766201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7129010389592,0.7743747906305,0.0,0.0
American Samoa,1782,0.0679193012744591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639454893180291,0.1358386025489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6949405340288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5798776082609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.199445935092601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7166335051318,0.7782657296458,0.0,0.0
American Samoa,1783,0.0682587152554679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642785387415605,0.1365174305108999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.878316623238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5927700631758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2354238170796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7203659713042999,0.7821549667938,0.0,0.0
American Samoa,1784,0.0685979807144065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064611588165092,0.1371959614288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0616124700356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6056568765609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2713859557271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7240984374769001,0.7860425020745,0.0,0.0
American Samoa,1785,0.0689370976512745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0649446375886233,0.1378741953025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2448280744212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6185380484162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3073323510351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7278309036495,0.7899283354879,0.0,0.0
American Samoa,1786,0.0692760660660721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0652776870121547,0.1385521321321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4279634363951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6314135787417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3432630030036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.731563369822,0.793812467034,0.0,0.0
American Samoa,1787,0.0696148859587992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0656107364356859,0.1392297719175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6110185559572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6442834675373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.379177911632699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352958359946,0.7976948967128,0.0,0.0
